article_id,subject_id,subject_name,subject_fullname,root_name,auto_label,main_field,sub_field,leaf_subject
1590,68,"Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon",Sosyal,True,Sosyal,Sosyal,"Film, Radyo, Televizyon"
1590,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
1591,68,"Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon",Sosyal,True,Sosyal,Sosyal,"Film, Radyo, Televizyon"
1593,68,"Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon",Sosyal,True,Sosyal,Sosyal,"Film, Radyo, Televizyon"
1593,78,Folklor,Sosyal > Sosyal > Folklor,Sosyal,True,Sosyal,Sosyal,Folklor
1595,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1595,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen,True,Fen,Mühendislik,Mimarlık
1595,68,"Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon",Sosyal,True,Sosyal,Sosyal,"Film, Radyo, Televizyon"
1596,68,"Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon",Sosyal,True,Sosyal,Sosyal,"Film, Radyo, Televizyon"
1596,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
1598,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
1598,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
1600,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
1600,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
1601,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
1601,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
1603,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
1603,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
1605,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
1605,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
1606,181,Spor Bilimleri,Fen > Tıp > Spor Bilimleri,Fen,True,Fen,Tıp,Spor Bilimleri
1606,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
1610,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
1610,164,Periferik Damar Hastalıkları,Fen > Tıp > Periferik Damar Hastalıkları,Fen,True,Fen,Tıp,Periferik Damar Hastalıkları
1611,164,Periferik Damar Hastalıkları,Fen > Tıp > Periferik Damar Hastalıkları,Fen,True,Fen,Tıp,Periferik Damar Hastalıkları
1611,169,Rehabilitasyon,Fen > Tıp > Rehabilitasyon,Fen,True,Fen,Tıp,Rehabilitasyon
1612,58,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Fen,True,Fen,Tıp,Endokrinoloji ve Metabolizma
1612,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
1612,164,Periferik Damar Hastalıkları,Fen > Tıp > Periferik Damar Hastalıkları,Fen,True,Fen,Tıp,Periferik Damar Hastalıkları
1613,58,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Fen,True,Fen,Tıp,Endokrinoloji ve Metabolizma
1613,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
1613,164,Periferik Damar Hastalıkları,Fen > Tıp > Periferik Damar Hastalıkları,Fen,True,Fen,Tıp,Periferik Damar Hastalıkları
1614,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
1614,164,Periferik Damar Hastalıkları,Fen > Tıp > Periferik Damar Hastalıkları,Fen,True,Fen,Tıp,Periferik Damar Hastalıkları
1614,171,Romatoloji,Fen > Tıp > Romatoloji,Fen,True,Fen,Tıp,Romatoloji
1615,164,Periferik Damar Hastalıkları,Fen > Tıp > Periferik Damar Hastalıkları,Fen,True,Fen,Tıp,Periferik Damar Hastalıkları
1616,164,Periferik Damar Hastalıkları,Fen > Tıp > Periferik Damar Hastalıkları,Fen,True,Fen,Tıp,Periferik Damar Hastalıkları
1616,171,Romatoloji,Fen > Tıp > Romatoloji,Fen,True,Fen,Tıp,Romatoloji
1617,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen,True,Fen,Tıp,Adli Tıp
1617,166,Psikiyatri,Fen > Tıp > Psikiyatri,Fen,True,Fen,Tıp,Psikiyatri
1618,52,Diş Hekimliği,Fen > Diş Hekimliği > Diş Hekimliği,Fen,True,Fen,Diş Hekimliği,Diş Hekimliği
1618,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen,True,Fen,Tıp,Adli Tıp
1618,168,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme","Fen > Tıp > Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",Fen,True,Fen,Tıp,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme"
1619,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen,True,Fen,Tıp,Adli Tıp
1620,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen,True,Fen,Tıp,Adli Tıp
1620,166,Psikiyatri,Fen > Tıp > Psikiyatri,Fen,True,Fen,Tıp,Psikiyatri
1621,30,"Bilgisayar Bilimleri, Sibernitik","Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Sibernitik"
1621,14,Akustik,Fen > Temel Bilimler > Akustik,Fen,True,Fen,Temel Bilimler,Akustik
1621,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen,True,Fen,Tıp,Adli Tıp
1622,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen,True,Fen,Tıp,Adli Tıp
1622,157,Ortopedi,Fen > Tıp > Ortopedi,Fen,True,Fen,Tıp,Ortopedi
1623,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen,True,Fen,Tıp,Adli Tıp
1623,85,Göz Hastalıkları,Fen > Tıp > Göz Hastalıkları,Fen,True,Fen,Tıp,Göz Hastalıkları
1624,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen,True,Fen,Tıp,Adli Tıp
1624,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal,True,Sosyal,Sosyal,Hukuk
1624,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal,True,Sosyal,Sosyal,İşletme
1625,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen,True,Fen,Tıp,Adli Tıp
1626,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
1626,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen,True,Fen,Tıp,Adli Tıp
1626,189,Temel Sağlık Hizmetleri,Fen > Tıp > Temel Sağlık Hizmetleri,Fen,True,Fen,Tıp,Temel Sağlık Hizmetleri
1631,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
1631,91,Hücre Biyolojisi,Fen > Tıp > Hücre Biyolojisi,Fen,True,Fen,Tıp,Hücre Biyolojisi
1633,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
1633,91,Hücre Biyolojisi,Fen > Tıp > Hücre Biyolojisi,Fen,True,Fen,Tıp,Hücre Biyolojisi
1633,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
1634,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
1634,91,Hücre Biyolojisi,Fen > Tıp > Hücre Biyolojisi,Fen,True,Fen,Tıp,Hücre Biyolojisi
1635,91,Hücre Biyolojisi,Fen > Tıp > Hücre Biyolojisi,Fen,True,Fen,Tıp,Hücre Biyolojisi
1635,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
1636,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
1636,91,Hücre Biyolojisi,Fen > Tıp > Hücre Biyolojisi,Fen,True,Fen,Tıp,Hücre Biyolojisi
1636,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
1639,196,Toksikoloji,Fen > Eczacılık > Toksikoloji,Fen,True,Fen,Eczacılık,Toksikoloji
1644,196,Toksikoloji,Fen > Eczacılık > Toksikoloji,Fen,True,Fen,Eczacılık,Toksikoloji
1644,163,Pediatri,Fen > Tıp > Pediatri,Fen,True,Fen,Tıp,Pediatri
1646,196,Toksikoloji,Fen > Eczacılık > Toksikoloji,Fen,True,Fen,Eczacılık,Toksikoloji
1646,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen,True,Fen,Tıp,Halk ve Çevre Sağlığı
1646,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal,True,Sosyal,Sosyal,Hemşirelik
1649,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
1650,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
1651,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
1651,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
1652,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
1652,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
1653,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen,True,Fen,Mühendislik,Nanobilim ve Nanoteknoloji
1653,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
1654,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen,True,Fen,Mühendislik,Nanobilim ve Nanoteknoloji
1654,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
1654,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
1655,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
1655,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen,True,Fen,Ziraat,Bitki Bilimleri
1656,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen,True,Fen,Temel Bilimler,Entomoloji
1656,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
1657,65,Etnik Çalışmalar,Sosyal > Sosyal > Etnik Çalışmalar,Sosyal,True,Sosyal,Sosyal,Etnik Çalışmalar
1657,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
1658,65,Etnik Çalışmalar,Sosyal > Sosyal > Etnik Çalışmalar,Sosyal,True,Sosyal,Sosyal,Etnik Çalışmalar
1658,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
1662,65,Etnik Çalışmalar,Sosyal > Sosyal > Etnik Çalışmalar,Sosyal,True,Sosyal,Sosyal,Etnik Çalışmalar
1662,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal,True,Sosyal,Sosyal,Kültürel Çalışmalar
1663,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal,True,Sosyal,Sosyal,Antropoloji
1663,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
1663,65,Etnik Çalışmalar,Sosyal > Sosyal > Etnik Çalışmalar,Sosyal,True,Sosyal,Sosyal,Etnik Çalışmalar
1664,65,Etnik Çalışmalar,Sosyal > Sosyal > Etnik Çalışmalar,Sosyal,True,Sosyal,Sosyal,Etnik Çalışmalar
1664,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal,True,Sosyal,Sosyal,Siyasi Bilimler
1664,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
1665,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal,True,Sosyal,Sosyal,Coğrafya
1665,65,Etnik Çalışmalar,Sosyal > Sosyal > Etnik Çalışmalar,Sosyal,True,Sosyal,Sosyal,Etnik Çalışmalar
1665,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal,True,Sosyal,Sosyal,Sosyoloji
1665,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
1666,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal,True,Sosyal,Sosyal,Antropoloji
1666,65,Etnik Çalışmalar,Sosyal > Sosyal > Etnik Çalışmalar,Sosyal,True,Sosyal,Sosyal,Etnik Çalışmalar
1666,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
1669,95,İmalat Mühendisliği,Fen > Mühendislik > İmalat Mühendisliği,Fen,True,Fen,Mühendislik,İmalat Mühendisliği
1669,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1669,165,Polimer Bilimi,Fen > Mühendislik > Polimer Bilimi,Fen,True,Fen,Mühendislik,Polimer Bilimi
1670,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1670,59,Endüstri Mühendisliği,Fen > Mühendislik > Endüstri Mühendisliği,Fen,True,Fen,Mühendislik,Endüstri Mühendisliği
1670,95,İmalat Mühendisliği,Fen > Mühendislik > İmalat Mühendisliği,Fen,True,Fen,Mühendislik,İmalat Mühendisliği
1671,95,İmalat Mühendisliği,Fen > Mühendislik > İmalat Mühendisliği,Fen,True,Fen,Mühendislik,İmalat Mühendisliği
1671,126,"Malzeme Bilimleri, Kompozitler","Fen > Mühendislik > Malzeme Bilimleri, Kompozitler",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Kompozitler"
1671,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1672,95,İmalat Mühendisliği,Fen > Mühendislik > İmalat Mühendisliği,Fen,True,Fen,Mühendislik,İmalat Mühendisliği
1672,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen,True,Fen,Mühendislik,"Mühendislik, Elektrik ve Elektronik"
1673,95,İmalat Mühendisliği,Fen > Mühendislik > İmalat Mühendisliği,Fen,True,Fen,Mühendislik,İmalat Mühendisliği
1673,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1674,95,İmalat Mühendisliği,Fen > Mühendislik > İmalat Mühendisliği,Fen,True,Fen,Mühendislik,İmalat Mühendisliği
1674,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen,True,Fen,Mühendislik,"Mühendislik, Hava ve Uzay"
1674,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1675,95,İmalat Mühendisliği,Fen > Mühendislik > İmalat Mühendisliği,Fen,True,Fen,Mühendislik,İmalat Mühendisliği
1675,133,Metalürji Mühendisliği,Fen > Mühendislik > Metalürji Mühendisliği,Fen,True,Fen,Mühendislik,Metalürji Mühendisliği
1675,170,Robotik,Fen > Mühendislik > Robotik,Fen,True,Fen,Mühendislik,Robotik
1676,95,İmalat Mühendisliği,Fen > Mühendislik > İmalat Mühendisliği,Fen,True,Fen,Mühendislik,İmalat Mühendisliği
1676,127,"Malzeme Bilimleri, Özellik ve Test","Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Özellik ve Test"
1676,165,Polimer Bilimi,Fen > Mühendislik > Polimer Bilimi,Fen,True,Fen,Mühendislik,Polimer Bilimi
1678,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen,True,Fen,Mühendislik,"Mühendislik, Jeoloji"
1678,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen,True,Fen,Mühendislik,Taşınım Bilimi ve Teknolojisi
1679,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen,True,Fen,Mühendislik,"Mühendislik, Jeoloji"
1680,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen,True,Fen,Mühendislik,"Mühendislik, Jeoloji"
1681,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen,True,Fen,Mühendislik,İnşaat Mühendisliği
1681,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen,True,Fen,Mühendislik,"Mühendislik, Jeoloji"
1683,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen,True,Fen,Mühendislik,İnşaat Mühendisliği
1683,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen,True,Fen,Mühendislik,"Mühendislik, Jeoloji"
1684,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen,True,Fen,Mühendislik,İnşaat Mühendisliği
1684,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen,True,Fen,Mühendislik,"Mühendislik, Jeoloji"
1687,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen,True,Fen,Mühendislik,İnşaat ve Yapı Teknolojisi
1687,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen,True,Fen,Tıp,Halk ve Çevre Sağlığı
1689,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen,True,Fen,Mühendislik,Enerji ve Yakıtlar
1689,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen,True,Fen,Mühendislik,İnşaat ve Yapı Teknolojisi
1689,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen,True,Fen,Mühendislik,"Yeşil, Sürdürülebilir Bilim ve Teknoloji"
1691,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen,True,Fen,Mühendislik,İnşaat Mühendisliği
1691,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen,True,Fen,Mühendislik,İnşaat ve Yapı Teknolojisi
1692,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen,True,Fen,Mühendislik,İnşaat ve Yapı Teknolojisi
1692,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen,True,Fen,Mühendislik,"Yeşil, Sürdürülebilir Bilim ve Teknoloji"
1693,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen,True,Fen,Mühendislik,Enerji ve Yakıtlar
1693,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen,True,Fen,Mühendislik,İnşaat Mühendisliği
1693,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen,True,Fen,Mühendislik,İnşaat ve Yapı Teknolojisi
1694,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen,True,Fen,Mühendislik,İnşaat Mühendisliği
1694,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen,True,Fen,Mühendislik,İnşaat ve Yapı Teknolojisi
1696,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen,True,Fen,Mühendislik,Enerji ve Yakıtlar
1696,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen,True,Fen,Mühendislik,İnşaat ve Yapı Teknolojisi
1700,183,Tamamlayıcı ve Entegre Tıp,Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Fen,True,Fen,Tıp,Tamamlayıcı ve Entegre Tıp
1700,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
1702,115,Klinik Nöroloji,Fen > Tıp > Klinik Nöroloji,Fen,True,Fen,Tıp,Klinik Nöroloji
1702,169,Rehabilitasyon,Fen > Tıp > Rehabilitasyon,Fen,True,Fen,Tıp,Rehabilitasyon
1702,183,Tamamlayıcı ve Entegre Tıp,Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Fen,True,Fen,Tıp,Tamamlayıcı ve Entegre Tıp
1704,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1704,183,Tamamlayıcı ve Entegre Tıp,Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Fen,True,Fen,Tıp,Tamamlayıcı ve Entegre Tıp
1705,183,Tamamlayıcı ve Entegre Tıp,Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Fen,True,Fen,Tıp,Tamamlayıcı ve Entegre Tıp
1705,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
1706,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1706,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen,True,Fen,Tıp,Kadın Hastalıkları ve Doğum
1706,183,Tamamlayıcı ve Entegre Tıp,Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Fen,True,Fen,Tıp,Tamamlayıcı ve Entegre Tıp
1707,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen,True,Fen,Mühendislik,Enerji ve Yakıtlar
1707,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen,True,Fen,Temel Bilimler,Termodinamik
1708,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1708,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen,True,Fen,Mühendislik,Nanobilim ve Nanoteknoloji
1708,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen,True,Fen,Temel Bilimler,Termodinamik
1709,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen,True,Fen,Mühendislik,Enerji ve Yakıtlar
1709,71,"Fizik, Katı Hal","Fen > Temel Bilimler > Fizik, Katı Hal",Fen,True,Fen,Temel Bilimler,"Fizik, Katı Hal"
1709,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen,True,Fen,Temel Bilimler,Termodinamik
1710,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen,True,Fen,Mühendislik,Enerji ve Yakıtlar
1710,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1710,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen,True,Fen,Temel Bilimler,Termodinamik
1711,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1711,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen,True,Fen,Temel Bilimler,Termodinamik
1713,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1713,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen,True,Fen,Mühendislik,Nanobilim ve Nanoteknoloji
1713,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen,True,Fen,Temel Bilimler,Termodinamik
1714,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen,True,Fen,Mühendislik,Enerji ve Yakıtlar
1714,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1714,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen,True,Fen,Temel Bilimler,Termodinamik
1715,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1715,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen,True,Fen,Temel Bilimler,Termodinamik
1716,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen,True,Fen,Mühendislik,Enerji ve Yakıtlar
1716,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen,True,Fen,Mühendislik,"Yeşil, Sürdürülebilir Bilim ve Teknoloji"
1716,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen,True,Fen,Temel Bilimler,Termodinamik
1718,121,Madde Bağımlılığı,Sosyal > Sosyal > Madde Bağımlılığı,Sosyal,True,Sosyal,Sosyal,Madde Bağımlılığı
